Date,MealPeriod,CheckTotal,RevenueCenterName
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Dinner,130,RevenueCenter_5
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Dinner,40,RevenueCenter_5
2024-03-09 00:00:00,Dinner,87,RevenueCenter_5
2024-03-09 00:00:00,BreakFast,0,RevenueCenter_5
2024-03-09 00:00:00,Dinner,95,RevenueCenter_5
2024-03-09 00:00:00,Dinner,40,RevenueCenter_5
2024-03-09 00:00:00,Dinner,475,RevenueCenter_5
2024-03-09 00:00:00,BreakFast,130,RevenueCenter_5
2024-03-09 00:00:00,Lunch,195,RevenueCenter_5
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Dinner,30,RevenueCenter_5
2024-03-09 00:00:00,Lunch,0,RevenueCenter_5
2024-03-09 00:00:00,Lunch,32,RevenueCenter_7
2024-03-09 00:00:00,Dinner,218,RevenueCenter_3
2024-03-09 00:00:00,Dinner,133,RevenueCenter_3
2024-03-09 00:00:00,Lunch,220,RevenueCenter_3
2024-03-09 00:00:00,Lunch,150,RevenueCenter_3
2024-03-09 00:00:00,Dinner,50,RevenueCenter_3
2024-03-09 00:00:00,Dinner,240,RevenueCenter_3
2024-03-09 00:00:00,Dinner,206,RevenueCenter_3
2024-03-09 00:00:00,Dinner,322,RevenueCenter_3
2024-03-09 00:00:00,Dinner,104,RevenueCenter_3
2024-03-09 00:00:00,Dinner,206,RevenueCenter_3
2024-03-09 00:00:00,Dinner,135,RevenueCenter_3
2024-03-09 00:00:00,Dinner,100,RevenueCenter_3
2024-03-09 00:00:00,Dinner,20.25,RevenueCenter_3
2024-03-09 00:00:00,Dinner,32,RevenueCenter_3
2024-03-09 00:00:00,Dinner,142,RevenueCenter_3
2024-03-09 00:00:00,Dinner,315,RevenueCenter_3
2024-03-09 00:00:00,Dinner,32,RevenueCenter_3
2024-03-09 00:00:00,Lunch,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,165,RevenueCenter_3
2024-03-09 00:00:00,Dinner,94,RevenueCenter_3
2024-03-09 00:00:00,Lunch,0,RevenueCenter_3
2024-03-09 00:00:00,Lunch,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,211.5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,235,RevenueCenter_3
2024-03-09 00:00:00,Dinner,250,RevenueCenter_3
2024-03-09 00:00:00,Dinner,100,RevenueCenter_3
2024-03-09 00:00:00,Dinner,194.6,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,64,RevenueCenter_3
2024-03-09 00:00:00,Dinner,50,RevenueCenter_3
2024-03-09 00:00:00,Dinner,40,RevenueCenter_3
2024-03-09 00:00:00,Dinner,391,RevenueCenter_3
2024-03-09 00:00:00,Dinner,65,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Lunch,180,RevenueCenter_3
2024-03-09 00:00:00,Lunch,274.5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,47,RevenueCenter_3
2024-03-09 00:00:00,Dinner,100,RevenueCenter_3
2024-03-09 00:00:00,Dinner,497,RevenueCenter_3
2024-03-09 00:00:00,Dinner,171,RevenueCenter_3
2024-03-09 00:00:00,Lunch,164,RevenueCenter_3
2024-03-09 00:00:00,Dinner,180,RevenueCenter_3
2024-03-09 00:00:00,Dinner,50,RevenueCenter_3
2024-03-09 00:00:00,Dinner,50,RevenueCenter_3
2024-03-09 00:00:00,Dinner,160,RevenueCenter_3
2024-03-09 00:00:00,Lunch,150,RevenueCenter_3
2024-03-09 00:00:00,Dinner,37.5,RevenueCenter_3
2024-03-09 00:00:00,Lunch,112.5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,52,RevenueCenter_3
2024-03-09 00:00:00,Dinner,1182,RevenueCenter_3
2024-03-09 00:00:00,Dinner,37.5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,110,RevenueCenter_3
2024-03-09 00:00:00,Dinner,910,RevenueCenter_3
2024-03-09 00:00:00,Dinner,70,RevenueCenter_3
2024-03-09 00:00:00,Dinner,40,RevenueCenter_3
2024-03-09 00:00:00,Lunch,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,50,RevenueCenter_3
2024-03-09 00:00:00,Dinner,110,RevenueCenter_3
2024-03-09 00:00:00,Dinner,32.9,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,182,RevenueCenter_3
2024-03-09 00:00:00,Lunch,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,1,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,54.5,RevenueCenter_3
2024-03-09 00:00:00,Dinner,3.25,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0,RevenueCenter_3
2024-03-09 00:00:00,Dinner,0.5,RevenueCenter_3
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_2
2024-02-02 00:00:00,BreakFast,8,RevenueCenter_2
2024-02-02 00:00:00,Dinner,115,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,40,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,236,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,64,RevenueCenter_1
2024-02-02 00:00:00,Lunch,42.5,RevenueCenter_1
2024-02-02 00:00:00,Dinner,40,RevenueCenter_1
2024-02-02 00:00:00,Lunch,40,RevenueCenter_1
2024-02-02 00:00:00,Lunch,90,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,82,RevenueCenter_1
2024-02-02 00:00:00,Dinner,100,RevenueCenter_1
2024-02-02 00:00:00,Dinner,150,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,134,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,78,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,194,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,255,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,135,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,220,RevenueCenter_1
2024-02-02 00:00:00,Dinner,40,RevenueCenter_1
2024-02-02 00:00:00,Dinner,50,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,50,RevenueCenter_1
2024-02-02 00:00:00,Lunch,40,RevenueCenter_1
2024-02-02 00:00:00,Dinner,175,RevenueCenter_1
2024-02-02 00:00:00,Lunch,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,60,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,145,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,145,RevenueCenter_1
2024-02-02 00:00:00,Dinner,300,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,220,RevenueCenter_1
2024-02-02 00:00:00,Dinner,85,RevenueCenter_1
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,4,RevenueCenter_1
2024-02-02 00:00:00,Dinner,0,RevenueCenter_1
2024-02-02 00:00:00,Lunch,35,RevenueCenter_9
2024-02-02 00:00:00,Lunch,70,RevenueCenter_9
2024-02-02 00:00:00,Lunch,20,RevenueCenter_9
2024-02-02 00:00:00,Lunch,85,RevenueCenter_9
2024-02-02 00:00:00,BreakFast,35,RevenueCenter_9
2024-02-02 00:00:00,Lunch,20,RevenueCenter_9
2024-02-02 00:00:00,Lunch,50,RevenueCenter_9
2024-02-02 00:00:00,Dinner,1870,RevenueCenter_8
2024-02-02 00:00:00,Dinner,8740,RevenueCenter_8
2024-02-02 00:00:00,BreakFast,4000,RevenueCenter_8
2024-02-02 00:00:00,Dinner,6600,RevenueCenter_8
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,194,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,130,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,140,RevenueCenter_5
2024-02-02 00:00:00,Dinner,220,RevenueCenter_5
2024-02-02 00:00:00,Dinner,0,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,150,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,95,RevenueCenter_5
2024-02-02 00:00:00,Dinner,40,RevenueCenter_5
2024-02-02 00:00:00,Lunch,140,RevenueCenter_5
2024-02-02 00:00:00,Dinner,40,RevenueCenter_5
2024-02-02 00:00:00,Dinner,660,RevenueCenter_5
2024-02-02 00:00:00,Lunch,40,RevenueCenter_5
2024-02-02 00:00:00,Dinner,1565,RevenueCenter_5
2024-02-02 00:00:00,Dinner,227,RevenueCenter_5
2024-02-02 00:00:00,Dinner,40,RevenueCenter_5
2024-02-02 00:00:00,Dinner,40,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,130,RevenueCenter_5
2024-02-02 00:00:00,Lunch,210,RevenueCenter_5
2024-02-02 00:00:00,Dinner,190,RevenueCenter_5
2024-02-02 00:00:00,Dinner,495,RevenueCenter_5
2024-02-02 00:00:00,Dinner,330,RevenueCenter_5
2024-02-02 00:00:00,Dinner,260,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,670,RevenueCenter_5
2024-02-02 00:00:00,Dinner,707,RevenueCenter_5
2024-02-02 00:00:00,Dinner,95,RevenueCenter_5
2024-02-02 00:00:00,Dinner,95,RevenueCenter_5
2024-02-02 00:00:00,Dinner,165,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,26,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,75,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Lunch,150,RevenueCenter_5
2024-02-02 00:00:00,Dinner,340,RevenueCenter_5
2024-02-02 00:00:00,Dinner,190,RevenueCenter_5
2024-02-02 00:00:00,Dinner,825,RevenueCenter_5
2024-02-02 00:00:00,Dinner,182,RevenueCenter_5
2024-02-02 00:00:00,Lunch,140,RevenueCenter_5
2024-02-02 00:00:00,Dinner,40,RevenueCenter_5
2024-02-02 00:00:00,Dinner,990,RevenueCenter_5
2024-02-02 00:00:00,Dinner,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,330,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,330,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,13475,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,490,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,52,RevenueCenter_5
2024-02-02 00:00:00,Dinner,1820,RevenueCenter_5
2024-02-02 00:00:00,Dinner,330,RevenueCenter_5
2024-02-02 00:00:00,Dinner,511,RevenueCenter_5
2024-02-02 00:00:00,Dinner,400,RevenueCenter_5
2024-02-02 00:00:00,Dinner,0,RevenueCenter_5
2024-02-02 00:00:00,Lunch,140,RevenueCenter_5
2024-02-02 00:00:00,Dinner,370,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Lunch,10,RevenueCenter_5
2024-02-02 00:00:00,Lunch,0,RevenueCenter_5
2024-02-02 00:00:00,Dinner,140,RevenueCenter_5
2024-02-02 00:00:00,Dinner,15,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,0,RevenueCenter_5
2024-02-02 00:00:00,BreakFast,30,RevenueCenter_7
2024-02-02 00:00:00,BreakFast,9,RevenueCenter_7
2024-02-02 00:00:00,BreakFast,25,RevenueCenter_7
2024-02-02 00:00:00,Dinner,9,RevenueCenter_7
2024-02-02 00:00:00,Lunch,32,RevenueCenter_7
2024-02-02 00:00:00,Dinner,16,RevenueCenter_7
2024-02-02 00:00:00,Lunch,24,RevenueCenter_7
2024-02-02 00:00:00,Dinner,45,RevenueCenter_7
2024-02-02 00:00:00,BreakFast,16,RevenueCenter_7
2024-02-02 00:00:00,Dinner,60,RevenueCenter_3
2024-02-02 00:00:00,Dinner,160,RevenueCenter_3
2024-02-02 00:00:00,Lunch,24,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,85,RevenueCenter_3
2024-02-02 00:00:00,Dinner,329,RevenueCenter_3
2024-02-02 00:00:00,Dinner,225,RevenueCenter_3
2024-02-02 00:00:00,Dinner,55,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Lunch,25,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,100,RevenueCenter_3
2024-02-02 00:00:00,Dinner,265,RevenueCenter_3
2024-02-02 00:00:00,Dinner,280,RevenueCenter_3
2024-02-02 00:00:00,Dinner,360,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,720,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,55,RevenueCenter_3
2024-02-02 00:00:00,Lunch,260,RevenueCenter_3
2024-02-02 00:00:00,Dinner,255,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,50,RevenueCenter_3
2024-02-02 00:00:00,BreakFast,50,RevenueCenter_3
2024-02-02 00:00:00,Dinner,120,RevenueCenter_3
2024-02-02 00:00:00,Dinner,510,RevenueCenter_3
2024-02-02 00:00:00,Lunch,31,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,40,RevenueCenter_3
2024-02-02 00:00:00,Lunch,183,RevenueCenter_3
2024-02-02 00:00:00,Dinner,177.5,RevenueCenter_3
2024-02-02 00:00:00,Dinner,65,RevenueCenter_3
2024-02-02 00:00:00,Dinner,176,RevenueCenter_3
2024-02-02 00:00:00,Dinner,215,RevenueCenter_3
2024-02-02 00:00:00,Dinner,242,RevenueCenter_3
2024-02-02 00:00:00,Dinner,100,RevenueCenter_3
2024-02-02 00:00:00,Dinner,329,RevenueCenter_3
2024-02-02 00:00:00,Dinner,107,RevenueCenter_3
2024-02-02 00:00:00,Dinner,260,RevenueCenter_3
2024-02-02 00:00:00,Dinner,150,RevenueCenter_3
2024-02-02 00:00:00,Dinner,676,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,205,RevenueCenter_3
2024-02-02 00:00:00,Lunch,240,RevenueCenter_3
2024-02-02 00:00:00,Dinner,220,RevenueCenter_3
2024-02-02 00:00:00,Dinner,1125,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-02 00:00:00,Dinner,0,RevenueCenter_3
2024-02-03 00:00:00,Lunch,105,RevenueCenter_9
2024-02-03 00:00:00,BreakFast,105,RevenueCenter_9
2024-02-03 00:00:00,Lunch,35,RevenueCenter_9
2024-02-03 00:00:00,Dinner,185,RevenueCenter_9
2024-02-03 00:00:00,BreakFast,105,RevenueCenter_9
2024-02-03 00:00:00,BreakFast,0,RevenueCenter_9
2024-02-03 00:00:00,BreakFast,20,RevenueCenter_9
2024-02-03 00:00:00,Lunch,65,RevenueCenter_9
2024-02-03 00:00:00,Lunch,90,RevenueCenter_9
2024-02-03 00:00:00,Dinner,25700,RevenueCenter_8
2024-02-04 00:00:00,Lunch,75,RevenueCenter_9
2024-02-04 00:00:00,BreakFast,85,RevenueCenter_9
2024-02-04 00:00:00,Lunch,105,RevenueCenter_9
2024-02-04 00:00:00,Lunch,20,RevenueCenter_9
2024-02-04 00:00:00,Lunch,70,RevenueCenter_9
2024-02-04 00:00:00,Lunch,105,RevenueCenter_9
2024-02-04 00:00:00,Lunch,35,RevenueCenter_9
2024-02-04 00:00:00,Dinner,11700,RevenueCenter_8
2024-02-04 00:00:00,Dinner,1700,RevenueCenter_8
2024-02-04 00:00:00,BreakFast,11256,RevenueCenter_5
2024-02-04 00:00:00,BreakFast,0,RevenueCenter_5
2024-02-04 00:00:00,Dinner,40,RevenueCenter_5
2024-02-04 00:00:00,Dinner,190,RevenueCenter_5
2024-02-04 00:00:00,Dinner,40,RevenueCenter_5
2024-02-04 00:00:00,Dinner,0,RevenueCenter_5
2024-02-04 00:00:00,Dinner,4035,RevenueCenter_5
2024-02-04 00:00:00,Dinner,260,RevenueCenter_5
2024-02-04 00:00:00,Lunch,40,RevenueCenter_5
2024-02-04 00:00:00,Dinner,95,RevenueCenter_5
2024-02-04 00:00:00,Dinner,11000,RevenueCenter_5
2024-02-04 00:00:00,Dinner,654,RevenueCenter_5
2024-02-04 00:00:00,Dinner,190,RevenueCenter_5
2024-02-04 00:00:00,Dinner,190,RevenueCenter_5
2024-02-04 00:00:00,BreakFast,260,RevenueCenter_5
2024-02-04 00:00:00,Dinner,520,RevenueCenter_5
2024-02-04 00:00:00,Lunch,40,RevenueCenter_5
2024-02-04 00:00:00,Dinner,5,RevenueCenter_5
2024-02-04 00:00:00,Lunch,0,RevenueCenter_5
2024-02-04 00:00:00,Lunch,0,RevenueCenter_5
2024-02-04 00:00:00,Dinner,9,RevenueCenter_7
2024-02-04 00:00:00,Dinner,16,RevenueCenter_7
2024-02-04 00:00:00,Dinner,29,RevenueCenter_7
2024-02-04 00:00:00,BreakFast,29,RevenueCenter_7
2024-02-04 00:00:00,Dinner,50,RevenueCenter_3
2024-02-04 00:00:00,BreakFast,141,RevenueCenter_3
2024-02-04 00:00:00,Dinner,99.4,RevenueCenter_3
2024-02-04 00:00:00,Dinner,47,RevenueCenter_3
2024-02-04 00:00:00,Dinner,150,RevenueCenter_3
2024-02-04 00:00:00,Dinner,320,RevenueCenter_3
2024-02-04 00:00:00,Dinner,32,RevenueCenter_3
2024-02-04 00:00:00,Dinner,255,RevenueCenter_3
2024-02-04 00:00:00,Dinner,185,RevenueCenter_3
2024-02-04 00:00:00,Dinner,105,RevenueCenter_3
2024-02-04 00:00:00,Dinner,358,RevenueCenter_3
2024-02-04 00:00:00,Dinner,40,RevenueCenter_3
2024-02-04 00:00:00,Dinner,220,RevenueCenter_3
2024-02-04 00:00:00,Dinner,325,RevenueCenter_3
2024-02-04 00:00:00,Dinner,361,RevenueCenter_3
2024-02-04 00:00:00,Dinner,532,RevenueCenter_3
2024-02-04 00:00:00,Dinner,82,RevenueCenter_3
2024-02-04 00:00:00,Dinner,95,RevenueCenter_3
2024-02-04 00:00:00,Dinner,0,RevenueCenter_3
2024-02-04 00:00:00,Dinner,0,RevenueCenter_3
2024-02-04 00:00:00,Dinner,135,RevenueCenter_3
2024-02-04 00:00:00,Dinner,90,RevenueCenter_3
2024-02-04 00:00:00,BreakFast,0,RevenueCenter_3
2024-02-04 00:00:00,Dinner,141,RevenueCenter_3
2024-02-04 00:00:00,Dinner,40,RevenueCenter_3
2024-02-04 00:00:00,Dinner,110,RevenueCenter_3
2024-02-04 00:00:00,Dinner,48,RevenueCenter_3
2024-02-04 00:00:00,Dinner,45,RevenueCenter_3
2024-02-04 00:00:00,Dinner,140,RevenueCenter_3
2024-02-04 00:00:00,Dinner,160,RevenueCenter_3
2024-02-04 00:00:00,Dinner,50,RevenueCenter_3
2024-02-04 00:00:00,Dinner,240,RevenueCenter_3
2024-02-04 00:00:00,Dinner,340,RevenueCenter_3
2024-02-04 00:00:00,Dinner,165,RevenueCenter_3
2024-02-04 00:00:00,Dinner,35,RevenueCenter_3
2024-02-04 00:00:00,Dinner,1130,RevenueCenter_3
2024-02-04 00:00:00,Dinner,50,RevenueCenter_3
2024-02-04 00:00:00,Dinner,40,RevenueCenter_3
2024-02-04 00:00:00,Dinner,40,RevenueCenter_3
2024-02-04 00:00:00,Dinner,200,RevenueCenter_3
2024-02-04 00:00:00,Dinner,64,RevenueCenter_3
2024-02-04 00:00:00,Dinner,64,RevenueCenter_3
2024-02-04 00:00:00,Dinner,100,RevenueCenter_3
2024-02-04 00:00:00,Dinner,47,RevenueCenter_3
2024-02-04 00:00:00,Dinner,135,RevenueCenter_3
2024-02-04 00:00:00,Dinner,60,RevenueCenter_3
2024-02-04 00:00:00,Dinner,50,RevenueCenter_3
2024-02-04 00:00:00,Dinner,246,RevenueCenter_3
2024-02-04 00:00:00,Dinner,0,RevenueCenter_3
2024-02-04 00:00:00,Lunch,220,RevenueCenter_3
2024-02-04 00:00:00,Dinner,4243,RevenueCenter_3
2024-02-04 00:00:00,Dinner,370,RevenueCenter_3
2024-02-04 00:00:00,Dinner,90,RevenueCenter_3
2024-02-04 00:00:00,Dinner,311,RevenueCenter_3
2024-02-04 00:00:00,Dinner,100,RevenueCenter_3
2024-02-04 00:00:00,Dinner,190,RevenueCenter_3
2024-02-04 00:00:00,Dinner,780,RevenueCenter_3
2024-02-04 00:00:00,Dinner,366,RevenueCenter_3
2024-02-04 00:00:00,Dinner,169,RevenueCenter_3
2024-02-11 00:00:00,Dinner,40,RevenueCenter_5
2024-02-11 00:00:00,Lunch,140,RevenueCenter_5
2024-02-11 00:00:00,Dinner,95,RevenueCenter_5
2024-02-11 00:00:00,Lunch,0,RevenueCenter_5
2024-02-11 00:00:00,Lunch,140,RevenueCenter_5
2024-02-11 00:00:00,Dinner,40,RevenueCenter_5
2024-02-11 00:00:00,Lunch,150,RevenueCenter_5
2024-02-11 00:00:00,BreakFast,0,RevenueCenter_5
2024-02-11 00:00:00,Dinner,130,RevenueCenter_5
2024-02-11 00:00:00,Dinner,95,RevenueCenter_5
2024-02-11 00:00:00,Dinner,40,RevenueCenter_5
2024-02-11 00:00:00,Lunch,40,RevenueCenter_5
2024-02-11 00:00:00,Dinner,0,RevenueCenter_5
2024-02-11 00:00:00,Dinner,184,RevenueCenter_5
2024-02-11 00:00:00,Dinner,40,RevenueCenter_5
2024-02-11 00:00:00,Dinner,95,RevenueCenter_5
2024-02-11 00:00:00,Dinner,390,RevenueCenter_5
2024-02-11 00:00:00,Dinner,130,RevenueCenter_5
2024-02-11 00:00:00,Dinner,130,RevenueCenter_5
2024-02-11 00:00:00,BreakFast,15659,RevenueCenter_5
2024-02-11 00:00:00,Dinner,40,RevenueCenter_5
2024-02-11 00:00:00,Lunch,0,RevenueCenter_5
2024-02-11 00:00:00,Lunch,0,RevenueCenter_5
2024-02-11 00:00:00,Lunch,0,RevenueCenter_5
2024-02-11 00:00:00,Lunch,48,RevenueCenter_7
2024-02-11 00:00:00,Lunch,16,RevenueCenter_7
2024-02-11 00:00:00,Dinner,32,RevenueCenter_7
2024-02-11 00:00:00,Lunch,16,RevenueCenter_7
2024-02-11 00:00:00,Dinner,32,RevenueCenter_7
2024-02-11 00:00:00,BreakFast,18,RevenueCenter_7
2024-02-11 00:00:00,Dinner,259,RevenueCenter_3
2024-02-11 00:00:00,Dinner,157,RevenueCenter_3
2024-02-11 00:00:00,Dinner,100,RevenueCenter_3
2024-02-11 00:00:00,Dinner,580,RevenueCenter_3
2024-02-11 00:00:00,Lunch,45,RevenueCenter_3
2024-02-11 00:00:00,Dinner,47,RevenueCenter_3
2024-02-11 00:00:00,Dinner,270,RevenueCenter_3
2024-02-11 00:00:00,Dinner,105,RevenueCenter_3
2024-02-11 00:00:00,Dinner,110,RevenueCenter_3
2024-02-11 00:00:00,Dinner,192,RevenueCenter_3
2024-02-11 00:00:00,Dinner,0,RevenueCenter_3
2024-02-11 00:00:00,Dinner,0,RevenueCenter_3
2024-02-11 00:00:00,Dinner,100,RevenueCenter_3
2024-02-11 00:00:00,Dinner,110,RevenueCenter_3
2024-02-11 00:00:00,Dinner,200,RevenueCenter_3
2024-02-11 00:00:00,Dinner,135,RevenueCenter_3
2024-02-11 00:00:00,Lunch,50,RevenueCenter_3
2024-02-11 00:00:00,Lunch,100,RevenueCenter_3
2024-02-11 00:00:00,Dinner,105,RevenueCenter_3
2024-02-11 00:00:00,Dinner,188.5,RevenueCenter_3
2024-02-11 00:00:00,Dinner,190,RevenueCenter_3
2024-02-11 00:00:00,Dinner,105,RevenueCenter_3
2024-02-11 00:00:00,Dinner,150,RevenueCenter_3
2024-02-11 00:00:00,Dinner,64,RevenueCenter_3
2024-02-11 00:00:00,Dinner,0,RevenueCenter_3
2024-02-11 00:00:00,Dinner,142,RevenueCenter_3
2024-02-11 00:00:00,Lunch,180,RevenueCenter_3
2024-02-11 00:00:00,Dinner,50,RevenueCenter_3
2024-02-11 00:00:00,Dinner,158,RevenueCenter_3
2024-02-11 00:00:00,Dinner,140,RevenueCenter_3
2024-02-11 00:00:00,Dinner,259,RevenueCenter_3
2024-02-11 00:00:00,Dinner,210,RevenueCenter_3
2024-02-11 00:00:00,Dinner,307,RevenueCenter_3
2024-02-11 00:00:00,BreakFast,100,RevenueCenter_3
2024-02-11 00:00:00,Dinner,32,RevenueCenter_3
2024-02-11 00:00:00,Lunch,0,RevenueCenter_3
2024-02-11 00:00:00,Dinner,365,RevenueCenter_3
2024-02-11 00:00:00,Dinner,100,RevenueCenter_3
2024-02-11 00:00:00,Dinner,215,RevenueCenter_3
2024-02-11 00:00:00,Dinner,160,RevenueCenter_3
2024-02-11 00:00:00,Dinner,137,RevenueCenter_3
2024-02-11 00:00:00,Dinner,110,RevenueCenter_3
2024-02-11 00:00:00,Dinner,50,RevenueCenter_3
2024-02-11 00:00:00,Dinner,0,RevenueCenter_3
2024-02-11 00:00:00,Dinner,260,RevenueCenter_3
